mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
1.3813337802886962,0.03563207845077663,0.23300061225891114,0.007945523428559522,5,6,100,"{'max_depth': 5, 'min_samples_split': 6, 'n_estimators': 100}",0.815068493150685,0.9115646258503401,0.910958904109589,0.815068493150685,0.9246575342465754,0.8754636101015748,0.04955478122364251,9,0.9435897435897436,0.9332191780821918,0.9230769230769231,0.9418803418803419,0.9384615384615385,0.9360455450181477,0.007388779546587154,0.119358074222668,0.13413413413413414,0.1300097751710655,0.12370062370062371,0.1332675222112537,0.128094025887949,0.0057015243825903755,33,0.13918305597579425,0.13354569958343543,0.13736962604935132,0.14009661835748793,0.13558903432946406,0.1371568068591066,0.0023787171163354433,0.20822397200349957,0.2338568935427574,0.2275449101796407,0.2148014440433213,0.23295944779982744,0.22347733351380925,0.010218875017617014,34,0.24258404746209625,0.23365487674169347,0.2391496899911426,0.24391323594510844,0.2369443245576176,0.2392492349395317,0.003728089179507357,0.7758340577320824,0.8167911648021731,0.8127563994913994,0.7891346592135884,0.8327345680493247,0.8054501698577136,0.020345749076823485,29,0.8622760339485382,0.8660631693205857,0.8615972064368692,0.8664583467801152,0.8594921185487017,0.863177375006962,0.002682649741335241
1.712315320968628,0.05183265282104205,0.27214736938476564,0.0032105808229099713,5,6,125,"{'max_depth': 5, 'min_samples_split': 6, 'n_estimators': 125}",0.815068493150685,0.9183673469387755,0.8972602739726028,0.8082191780821918,0.9178082191780822,0.8713447022644674,0.04938308999771631,12,0.9401709401709402,0.9383561643835616,0.9264957264957265,0.9435897435897436,0.9384615384615385,0.9374148226203021,0.005778135191860016,0.11959798994974874,0.136226034308779,0.1300893743793446,0.12317327766179541,0.1350806451612903,0.1288334642921916,0.006520527117177395,29,0.13874873864783047,0.13537549407114624,0.13936744664438158,0.14096016343207354,0.13755950889501378,0.1384022703380891,0.001869012792476268,0.2085889570552147,0.23725834797891038,0.22723330442324371,0.213768115942029,0.23550087873462214,0.224469920826804,0.011485606892073095,31,0.24181138711804792,0.23661485319516407,0.24228877961555656,0.24527882692734948,0.23994755244755245,0.2411882798607341,0.002856136328953666,0.7768562093462426,0.817797872213684,0.8158631816327999,0.7901842477748723,0.8318289230621596,0.8065060868059517,0.020009114623510262,25,0.8647306794198213,0.8685071311737163,0.8647915070592099,0.869293630013779,0.862272211511568,0.865919031835619,0.002610324236923858
0.8211351871490479,0.003165116263680352,0.1512363910675049,0.0031608055203532974,8,2,50,"{'max_depth': 8, 'min_samples_split': 2, 'n_estimators': 50}",0.7808219178082192,0.8639455782312925,0.8424657534246576,0.7397260273972602,0.8904109589041096,0.8234740471531078,0.05533916305900846,22,0.9692307692307692,0.964041095890411,0.9538461538461539,0.9692307692307692,0.958974358974359,0.9630646294344924,0.005978405327908515,0.13013698630136986,0.14399092970521543,0.1354625550660793,0.13012048192771083,0.14755959137343927,0.13745410887476295,0.007157366228242913,17,0.1612169462610179,0.15863623555931247,0.16080691642651296,0.16804979253112035,0.1592392847005393,0.1615898350957006,0.0033684386642649005,0.22309197651663404,0.2468415937803693,0.2333965844402277,0.22131147540983606,0.25316455696202533,0.2355612374218185,0.01265185524625487,18,0.2764505119453925,0.2724413259133801,0.2752157829839704,0.2864359686789593,0.27312560856864654,0.27673383961806974,0.005058875053597702,0.7824375768112466,0.8192841059365953,0.818088309382722,0.7907780150181128,0.8496239474126142,0.8120423909122583,0.023790702619963192,21,0.9380336267157634,0.9394479918320963,0.9303828053308189,0.9417727676237033,0.9353409495907034,0.9369956282186169,0.003908451790043853
1.2198389053344727,0.00538216353484641,0.20798263549804688,0.004232251857805114,8,2,75,"{'max_depth': 8, 'min_samples_split': 2, 'n_estimators': 75}",0.7671232876712328,0.8503401360544217,0.8287671232876712,0.7602739726027398,0.8972602739726028,0.8207529587177337,0.051627214842693406,23,0.9675213675213675,0.9674657534246576,0.9572649572649573,0.9675213675213675,0.9606837606837607,0.9640914412832222,0.004315737284535421,0.12486064659977704,0.143348623853211,0.1308108108108108,0.1289198606271777,0.1457174638487208,0.13473148114793948,0.008264707229561834,24,0.1569606211869107,0.1607854297097325,0.1592266135911288,0.16166809483004857,0.1564587973273942,0.15901991132904295,0.002048054572106258,0.21476510067114093,0.24533856722276742,0.22595704948646125,0.22045680238331677,0.2507177033492823,0.23144704462259372,0.014096420914429253,24,0.27010260081126225,0.27574426549536357,0.27303754266211605,0.27704356338717573,0.26909265022743595,0.2730041245166707,0.0030836675136108813,0.7852252630316836,0.8173660006909943,0.8156922486385336,0.7943885996689297,0.8489642060312357,0.8123272636122753,0.022069398020463985,19,0.9391345592527728,0.9418087454141748,0.9349076591935298,0.9436941373900988,0.937959026368789,0.939500825523873,0.0030502075726626305
1.6539748668670655,0.06077626239297184,0.2637584686279297,0.005597729358700188,8,2,100,"{'max_depth': 8, 'min_samples_split': 2, 'n_estimators': 100}",0.7808219178082192,0.8435374149659864,0.8356164383561644,0.7671232876712328,0.8972602739726028,0.8248718665548411,0.04685984719740088,21,0.9675213675213675,0.9674657534246576,0.9555555555555556,0.9675213675213675,0.9606837606837607,0.9637495609413419,0.004874504935046858,0.12596685082872927,0.1436848203939745,0.13275299238302501,0.1320754716981132,0.14785553047404063,0.13646713315557651,0.008063846024488968,21,0.1554945054945055,0.16212338593974174,0.16008018327605955,0.1643915190241069,0.1590265987549519,0.1602232384978731,0.0029932741315885003,0.21693625118934348,0.24554455445544554,0.2291079812206573,0.22535211267605634,0.25387596899224807,0.2341633737067501,0.013550547977801612,21,0.2679289940828402,0.277709510936348,0.2742212411086583,0.2810327706057597,0.2728817674192765,0.27475485683057654,0.004439094371281689,0.7872126135307694,0.817580447240192,0.8180133387712016,0.7969735863541492,0.8464331981863109,0.8132426368165246,0.0204227014650749,13,0.9421297543670573,0.9437766959869627,0.9340813018168824,0.9402874945394373,0.9374187229719679,0.9395387939364614,0.003449996042467519
2.1824703216552734,0.0884799423466161,0.3358809471130371,0.0046224928953651325,8,2,125,"{'max_depth': 8, 'min_samples_split': 2, 'n_estimators': 125}",0.773972602739726,0.8299319727891157,0.8493150684931506,0.773972602739726,0.8698630136986302,0.8194110520920697,0.03919093200797987,24,0.9675213675213675,0.964041095890411,0.958974358974359,0.9675213675213675,0.9606837606837607,0.9637483901182531,0.0034853900949967293,0.12541620421753608,0.1425233644859813,0.1341991341991342,0.1334120425029516,0.14614499424626007,0.13633914793037266,0.007305579520946848,22,0.15678670360110802,0.1632830626450116,0.161671469740634,0.16339491916859122,0.16107767268558326,0.16124276556818562,0.0024025864589329363,0.21585482330468003,0.2432701894317049,0.23177570093457944,0.22759315206445116,0.25024630541871923,0.23374803423082696,0.012039967294140662,23,0.2698450536352801,0.279265873015873,0.27669543773119604,0.27957520375401335,0.2758959253804615,0.27625549870336485,0.0035071196277970053,0.7884206108929588,0.8194538761213768,0.8176564786603653,0.7958430295324233,0.846178298107142,0.8135104586628532,0.02030438346790723,12,0.9422195653150118,0.943857655385824,0.9351155113659219,0.9415009321543195,0.940140445207754,0.9405668218857663,0.0029776598669811953
0.8956210136413574,0.02035830432655814,0.16235694885253907,0.0024610876313827636,8,4,50,"{'max_depth': 8, 'min_samples_split': 4, 'n_estimators': 50}",0.7671232876712328,0.8571428571428571,0.8835616438356164,0.7602739726027398,0.8972602739726028,0.8330724070450097,0.05813351918428379,18,0.9658119658119658,0.9623287671232876,0.9521367521367521,0.9692307692307692,0.958974358974359,0.9616965226554267,0.0058804908702616045,0.1278538812785388,0.14617169373549885,0.13550420168067226,0.13470873786407767,0.14735658042744657,0.13831901899724683,0.0074002493337339105,14,0.16226306720275704,0.15979528006823998,0.151936715766503,0.16864961332540154,0.1562674094707521,0.15978241716673075,0.005633671402134551,0.2191780821917808,0.24975222993062438,0.23497267759562843,0.2288659793814433,0.2531400966183575,0.23718181314356687,0.01273459766835884,14,0.27784607819031226,0.2740794928066325,0.262055986826629,0.2873068153027616,0.26874251497005985,0.2740061776192791,0.00851082109746077,0.7869458349569857,0.8173094106294007,0.8221007365112875,0.7900493006741357,0.8421988580476452,0.8117208281638909,0.020742904565227066,22,0.9339593904830332,0.9364294431342681,0.9273319994125512,0.9377122603783434,0.9350365612158325,0.9340939309248057,0.003610465235598896
1.3092392444610597,0.05418461439945142,0.21880841255187988,0.0038442403853812058,8,4,75,"{'max_depth': 8, 'min_samples_split': 4, 'n_estimators': 75}",0.7945205479452054,0.8367346938775511,0.863013698630137,0.7808219178082192,0.9041095890410958,0.8358400894604416,0.0450205145424753,16,0.9675213675213675,0.9623287671232876,0.9555555555555556,0.9675213675213675,0.9606837606837607,0.9627221636810678,0.004510761236360367,0.1286031042128603,0.1402508551881414,0.1346153846153846,0.13240418118466898,0.1476510067114094,0.13670490638249294,0.0066466894343164,20,0.15925717501406866,0.15813168261114238,0.15579710144927536,0.16129951553149044,0.15516289342904474,0.15792967360700433,0.0022521917671728476,0.22137404580152673,0.240234375,0.23290203327171904,0.22641509433962265,0.25384615384615383,0.23495434045180447,0.011369559972762898,20,0.2734960135298381,0.27162880618656354,0.26791277258566976,0.2765021983390327,0.2671737580223437,0.2713427097326896,0.003478031578304612,0.79032702856629,0.8175744903916032,0.8188350166734639,0.7950573375236907,0.8427026605570616,0.8128993067424218,0.018831747135103914,14,0.9346866720553234,0.9405000892052635,0.930427892975775,0.940506758937316,0.9371747632664783,0.9366592352880312,0.0038089893373815338
1.7753932476043701,0.0177354082224089,0.2852137565612793,0.005463744226285156,8,4,100,"{'max_depth': 8, 'min_samples_split': 4, 'n_estimators': 100}",0.7876712328767124,0.8299319727891157,0.8561643835616438,0.7602739726027398,0.8904109589041096,0.8248905041468643,0.046598223644236055,20,0.9692307692307692,0.9623287671232876,0.9572649572649573,0.9658119658119658,0.958974358974359,0.9627221636810678,0.004379285929213703,0.12763596004439512,0.14269005847953217,0.13498920086393087,0.13357400722021662,0.14705882352941177,0.13718961002749733,0.006882483860738288,19,0.1582472788166341,0.16158711903392756,0.16032064128256512,0.16583504549457,0.15767284991568298,0.16073258690867595,0.0029145756038017334,0.21967526265520534,0.2435129740518962,0.2332089552238806,0.22722620266120777,0.2524271844660194,0.2352101158116419,0.011614164485584303,19,0.2720729366602687,0.27671097981290005,0.2746444335458558,0.28306613226452904,0.27081824764663287,0.27546254598603725,0.004315121730056633,0.7888582476544468,0.8157576515720122,0.8197406616606291,0.797660317155675,0.8421448792073507,0.8128323514500227,0.018549688362469684,16,0.9366918885745505,0.9441042817027261,0.9308611833729488,0.93870156936809,0.9352073704268078,0.9371132586890246,0.004342707500871997
2.18460373878479,0.031007174375103225,0.33790955543518064,0.002000991837455499,8,4,125,"{'max_depth': 8, 'min_samples_split': 4, 'n_estimators': 125}",0.7945205479452054,0.8367346938775511,0.8561643835616438,0.773972602739726,0.8767123287671232,0.82762091137825,0.038161585858429076,19,0.9658119658119658,0.9623287671232876,0.9572649572649573,0.9658119658119658,0.958974358974359,0.962038402997307,0.003485341127989022,0.1280353200883002,0.14625445897740785,0.13498920086393087,0.13436385255648037,0.14678899082568808,0.1380863646623615,0.00730652426096864,15,0.1572064552031163,0.16423144360023378,0.16013726050900773,0.1648191365227538,0.1596925704526046,0.1612173732575432,0.002885704400389359,0.22053231939163498,0.24898785425101214,0.2332089552238806,0.22897669706180346,0.25147347740667975,0.23663586066700218,0.011852907876700427,16,0.2703996171332855,0.28057913130304546,0.27437530622244,0.28158484923997007,0.27379209370424595,0.2761461995205974,0.00426452532786646,0.7898564191720872,0.8180152971871761,0.8167028524818272,0.7983830338507305,0.8412272389223424,0.8128369683228327,0.01780331135415599,15,0.9366168590117802,0.9432377162852829,0.9329795543432402,0.940833784677497,0.9376868167280775,0.9382709462091755,0.0035302403767954733
