mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0.8284786224365235,0.07226765655243599,0.16349415779113768,0.001261135751881239,8,1,2,50,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7914900632475045,0.8203354897125223,0.8160011275579973,0.796181896696495,0.8285901926444834,0.8105197539718004,0.014287324162737565,15,0.940162707500711,0.9471254540847766,0.9394283971716388,0.9410453785631633,0.9374761582707299,0.9410476191182038,0.0032588453098921833
1.170730972290039,0.011527267783855889,0.2164674758911133,0.00410741967687708,8,1,2,75,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 75}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7911273642876412,0.8180986930674197,0.8314030899887244,0.8028092987548882,0.8275645946788859,0.8142006081555119,0.015177964919226433,6,0.945160686754382,0.9489327977019525,0.9425235423922083,0.9451066341511783,0.9428329820799997,0.9449113286159442,0.0022931892515339614
0.8033670902252197,0.020276635864941193,0.1602611541748047,0.0018603274925690098,8,1,4,50,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 50}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7913162075477355,0.8196713010948687,0.814351774104551,0.7901602571791858,0.8375296883621621,0.8106058456577007,0.017951155922853474,14,0.93261166494529,0.9375748687033453,0.9384720152587068,0.9383956843079092,0.9346461134356504,0.9363400693301804,0.0023266268158290667
1.1953527927398682,0.028497567738468198,0.21549196243286134,0.0024890605625155168,8,1,4,75,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 75}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7943706723419561,0.8234955978888928,0.8261071659909316,0.8009950099560973,0.8315440347383826,0.8153024961832521,0.014768214457496301,2,0.9363900863681949,0.9418683405272257,0.9419362804937939,0.9429910694658422,0.9374939314087831,0.9401359416527679,0.0026610460564974797
0.7879583835601807,0.018965500932085502,0.16190099716186523,0.002230853681079724,8,10,2,50,"{'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 50}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906477623572434,0.8155402265985203,0.8200915241225439,0.7894315428352086,0.829564810594247,0.8090551733015527,0.016176661138434526,18,0.8947249165506609,0.8971457688968982,0.890392122196872,0.8937875399077108,0.8912848949841399,0.8934670485072562,0.002426309801748075
1.1969187259674072,0.04110460874037293,0.21285672187805177,0.002893254967383841,8,10,2,75,"{'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 75}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788396630796439,0.8154091759295663,0.8264040496125519,0.7939267807019648,0.8296037953122377,0.8107480864705519,0.016762557032166447,12,0.8986487194455672,0.8998037484201673,0.8947188523417046,0.9006288884585918,0.897818487618203,0.8983237392568467,0.00204255922695989
0.7912868976593017,0.02574959728703897,0.15922327041625978,0.0016667694915902794,8,10,4,50,"{'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 50}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906477623572434,0.8155402265985203,0.8200915241225439,0.7894315428352086,0.829564810594247,0.8090551733015527,0.016176661138434526,18,0.8947249165506609,0.8971457688968982,0.890392122196872,0.8937875399077108,0.8912848949841399,0.8934670485072562,0.002426309801748075
1.1483279705047607,0.005943207569463632,0.2125028610229492,0.0024545001107496686,8,10,4,75,"{'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 75}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788396630796439,0.8154091759295663,0.8264040496125519,0.7939267807019648,0.8296037953122377,0.8107480864705519,0.016762557032166447,12,0.8986487194455672,0.8998037484201673,0.8947188523417046,0.9006288884585918,0.897818487618203,0.8983237392568467,0.00204255922695989
0.7571959018707275,0.0053128791042167155,0.1609335422515869,0.0011651110041966816,8,28,2,50,"{'max_depth': 8, 'min_samples_leaf': 28, 'min_samples_split': 2, 'n_estimators': 50}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7845778004256466,0.8169519997140711,0.8110770577933449,0.7838897152316293,0.8329804716551111,0.8058954089639606,0.019086064523751375,23,0.8707032945649409,0.8738013511224121,0.8662440401523251,0.8632886479225539,0.8679888010521697,0.8684052269628804,0.0036172583732395837
1.124136209487915,0.009051595942389601,0.21145210266113282,0.004130528605142791,8,28,2,75,"{'max_depth': 8, 'min_samples_leaf': 28, 'min_samples_split': 2, 'n_estimators': 75}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814753754383862,0.8175685335430144,0.8183432094618909,0.7875002998824461,0.8322037761197612,0.8074182388890996,0.019526713894996713,20,0.8726056027063033,0.8752419411665049,0.8678204239548225,0.8678958194773013,0.8688203968274013,0.8704768368264666,0.0029563435833624124
